"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"lp__"
1.39802820279879	1.18647331872107	1.20121619770211	1.05695482634775	1.1892724431	-0.341803116704489	-0.196094182955442	-0.0756256844316136	-0.124727041338158	-0.20178946429154	60.8277753174787	1.1459328434415	-0.184861398820331	43.187628372157	56.7663296988613	0.161291993615362	1.22513631182607	-0.0362951388420362	1578.87811188048
1.32025048696999	1.16109975465895	1.19522533653626	1.01243447660718	1.17883362118126	-0.246829933803763	-0.187588380067446	-0.0694130292446628	-0.0823703236232837	-0.19196903145255	59.9109072281848	1.14922850850811	-0.203959567922238	54.1991861911212	44.3486428346578	0.208895593330655	1.25039033952474	-0.085426090383549	1575.42829253611
1.45189856302842	1.1888086522865	1.2727855952875	1.15762432776304	1.15585233872577	-0.397575604722624	-0.180232886775027	-0.128123057045417	-0.158123590118222	-0.161965194935882	57.802818175253	1.25438856777265	-0.152114621203433	48.4256769606821	60.3918366101586	0.130026674136003	1.37197971538405	-0.118311069091083	1571.04494578246
1.3274565206692	1.17430731468505	1.26846174907264	1.05040778605171	1.19511157618506	-0.25593368747789	-0.18690383201254	-0.108981231497109	-0.102852546704002	-0.202277303321996	61.3412339901307	1.23925817069919	-0.158634555038879	62.3385724933233	49.4236971596368	0.202939666165505	1.33964259993874	-0.265848595640235	1577.96827779084
1.29339379235677	1.18712998850441	1.27570475738599	1.02965767116087	1.19286196257396	-0.220987404259738	-0.198158264464048	-0.124149133641825	-0.0654610868843864	-0.204610477138627	58.925789943907	1.26696980592794	-0.0817908557324836	57.1972123718481	46.8173346890222	0.20519573789783	1.33977877593891	-0.0673571737478554	1574.58901644107
1.31579878664997	1.18271741566215	1.26427581681453	1.01274041282184	1.19068395508718	-0.241004973173768	-0.194381189050923	-0.10143161462435	-0.0702368672587714	-0.206514914920692	58.57875895234	1.27186854144481	-0.0860197643285479	52.8419241195868	43.7527859887509	0.213198838636478	1.35066516522272	0.05145259791987	1575.10187850571
1.42613820237954	1.15012211627665	1.2325900290541	1.12997675824912	1.1735149864269	-0.370505789443567	-0.183732889519766	-0.0922814531068637	-0.146695141244729	-0.193198015949565	57.8074534282918	1.13462158069096	-0.231556360941341	49.9137340031992	57.0856820693156	0.114362055165088	1.23272649175046	-0.367286367375855	1574.05169812251
1.42284067915929	1.16663912504741	1.24649803440373	1.13460685446229	1.17313314408697	-0.356159972804498	-0.183175152149907	-0.0972271377137473	-0.165576824068751	-0.194610552981927	57.6818811599653	1.13974940680542	-0.212913087715412	48.2775150678835	56.8159848672487	0.117160665298904	1.22602429326354	-0.198218976405299	1575.08488034587
1.33954306081023	1.14674181016632	1.27235278484194	1.02231295430074	1.1781002232557	-0.253885882767932	-0.186902725596526	-0.0953452943299053	-0.0676413314686613	-0.19095067426018	54.8844494445026	1.24118735372999	-0.201874786955334	49.9531478444608	54.3644192452094	0.192247024405189	1.32106932179415	-0.232021036691281	1573.18210224355
1.39958713558315	1.1621127001663	1.19329232185607	1.10069531879683	1.17637229647177	-0.352596632776625	-0.176856005813667	-0.0668781413123018	-0.14050770670462	-0.182877184079409	62.951648365654	1.17392456192189	-0.111870992817246	53.3381875178332	49.9717307887881	0.157556858630939	1.25808497023156	-0.13348446308471	1577.61923153097
1.40359074174576	1.16205717680689	1.20658707727887	1.10230503446455	1.1727424403869	-0.354346863149799	-0.178884401884607	-0.0664886887814389	-0.13523821191513	-0.183483924236682	63.7467561547682	1.14990503518638	-0.113226333800486	52.3764703820707	48.9589828020841	0.157165044354043	1.24842595544324	-0.0266893796352207	1576.50061938162
1.4025519770722	1.14161957315602	1.16382463042911	1.08640153743169	1.17508399900825	-0.331788403192773	-0.174376856184302	-0.0685590968795532	-0.121816077756787	-0.191937853388492	64.8163554004486	1.14936787249042	-0.167934597511835	54.0475115543354	49.2950451757302	0.157373760962018	1.24941763509247	0.00454232858786055	1575.68584860425
1.37691488180968	1.14163893715231	1.16893897186205	1.09557333286549	1.15255337303948	-0.302582674446951	-0.168598489406162	-0.0464373863323401	-0.12591771958527	-0.163359516451156	62.0596873241644	1.10388839547149	-0.171268447410902	49.4079808012894	48.0842988726452	0.167456838331048	1.18948078289546	-0.354217115494815	1576.78952495528
1.36523872329857	1.12121582561285	1.20816652798658	1.06336210058003	1.17943318676912	-0.291682835310963	-0.162834035194215	-0.0931873481901937	-0.104276230031371	-0.195430998234035	55.3759645106076	1.2288834909935	-0.12906760979737	53.6679996864127	58.5909344386113	0.169636989944254	1.3388959693153	-0.0348991338406643	1579.66362150945
1.42052985966433	1.16622702823462	1.2724971921468	1.08330975889414	1.21267386627536	-0.358205489513787	-0.186569028449205	-0.128205995072027	-0.126551678114234	-0.228195041625842	59.3610015854579	1.28081420390874	-0.246978151585128	38.414416988467	61.025472702543	0.141651408236273	1.41385640911438	-0.109709868587007	1576.6005909388
1.4171535153584	1.16576684588441	1.27295891920877	1.14873442187264	1.21282643945702	-0.356350492968854	-0.182936753911665	-0.109958068279937	-0.154098314796775	-0.237733081343018	58.6954063304865	1.3046079486657	-0.296675510600872	45.2519570564149	53.6298076520938	0.159072145013665	1.41230217440012	-0.270949240599884	1578.14217672516
1.42373638225837	1.18373495012087	1.26601123831053	1.10599405505122	1.22634561183741	-0.366280328174463	-0.189474107187857	-0.109347001094648	-0.119269059766213	-0.244225492183065	58.5118467962377	1.27924897819298	-0.179088099884013	52.5078077519662	48.6064272273724	0.16265886479829	1.38583061572982	-0.0547617609588735	1579.51751663892
1.35648385545923	1.17285136158547	1.30787728428435	1.03127288192062	1.17313724016039	-0.285561613107064	-0.188704669257978	-0.143349252483427	-0.080239257415328	-0.177000528425164	59.8168969329285	1.1577486688454	-0.204047230019693	53.3964900220835	40.9799176661824	0.157666117025548	1.25961390516179	0.0738097777667081	1579.32450648483
1.36982895800701	1.17005411377919	1.28687309945471	1.07791204083325	1.18842203197461	-0.300014516678991	-0.179638666562204	-0.119784011363622	-0.0991861372844549	-0.193561138127484	58.8709953534992	1.15081551377361	-0.127698224217528	54.7875443329311	51.2417987683278	0.160086305451432	1.22252384529462	-0.14171603822192	1581.41053573542
1.33101430895645	1.17971586328445	1.29018788084682	1.06357972191987	1.14558427129698	-0.275494017496651	-0.177305715643073	-0.131159441067073	-0.0999504788669464	-0.159022992014726	56.5216255077646	1.26262568069868	-0.092751329147702	61.7235824547307	56.1016090684998	0.161736901312265	1.327706817105	0.140085171351479	1574.85197819034
1.32562795958396	1.14409104215604	1.23311448772327	1.02362111287497	1.1917902745723	-0.256133886316427	-0.185059018424542	-0.0899898553579744	-0.07072868688074	-0.213515115326766	61.1590636318501	1.13210727518787	-0.216000152433377	48.3851061432979	53.0402081272835	0.184260371486859	1.24532175018204	0.105836106963056	1578.31484781646
1.34296490261831	1.15354511539771	1.25433516866193	1.03053953846748	1.19488337631445	-0.280001279821447	-0.186611252356454	-0.0996679639008576	-0.0743390473816541	-0.210765855657515	60.8899025765744	1.16100176120641	-0.209718541057245	42.2091129172156	54.5287362784547	0.157003181871589	1.28242558250831	-0.118331416281314	1580.25190648508
1.35327331107428	1.18536701692817	1.28234767322129	1.12863160703064	1.14793582355776	-0.290131198700757	-0.188439583173716	-0.125481873346281	-0.152306836758668	-0.151801709768757	58.1815685948526	1.24424617720748	-0.1269521913994	66.0180368047618	49.6556482822114	0.173454918601051	1.31260948165521	-0.0882834116983697	1579.68084857873
1.38071593866657	1.19055003009849	1.2338224794953	1.07058960872438	1.19992897475423	-0.30993103064582	-0.191009374910235	-0.0998029565253306	-0.105053139331965	-0.219485683696487	59.1091836769712	1.19306722568894	-0.232943701193851	39.2512390189945	53.4827307471997	0.16200045398311	1.28702320042415	-0.266340077093053	1581.34728585678
1.40030998544762	1.13100396231968	1.22877997478778	1.0766761035262	1.16114676280029	-0.34746835114445	-0.170400606293832	-0.0899211418434831	-0.111950649258847	-0.166580273830703	58.2575219210227	1.23036298836324	-0.13353539384027	65.1537377809356	53.3593976146337	0.185392663798771	1.3145772065847	-0.117965008971957	1580.51977700419
1.37850300777013	1.22892821275316	1.28539051707913	1.08553262264282	1.16035460000268	-0.321162649988164	-0.189297486148786	-0.131460998486793	-0.117203751419017	-0.160850167278324	61.1746432770379	1.22672046148941	-0.138023915793373	40.5255336774561	35.0749452268199	0.145130738869472	1.3112892595463	0.0990085894728784	1568.24862562121
1.39085707784649	1.16848282448203	1.29972912341352	1.08417280801104	1.15050056846372	-0.31852702767753	-0.204794256029792	-0.12202943002508	-0.118072023317093	-0.163506053550179	61.1832492134253	1.22741347167971	-0.178013266851641	39.6555736348417	37.0786687915138	0.136575224000826	1.31484122519518	-0.240163445697827	1572.19276555401
1.37525803415413	1.14461920016687	1.28115581721133	1.11327006083447	1.15536680146507	-0.312257395552471	-0.175440206123837	-0.126827732135391	-0.158022525688502	-0.166281530737975	61.0728055796375	1.22935442932937	-0.303497910054498	44.8306541084798	53.5655460198415	0.130683191361001	1.35495075571801	-0.430457098977698	1576.61630755792
1.34697310655217	1.16980567080849	1.277131810667	1.13545065734101	1.18226604176667	-0.273972200148783	-0.175345849574866	-0.113835354110108	-0.149237479172902	-0.201581077188376	56.877377788676	1.25255396157379	-0.0510827168746581	48.7638206210104	39.0390323037016	0.192188879237877	1.33793300407911	0.023804612493141	1576.12417241378
1.34790640489429	1.14818974956918	1.26033210504392	1.13314289238361	1.1837097907475	-0.283384686772333	-0.190992279053824	-0.107033394898855	-0.153539579018701	-0.192384704501294	58.060398460594	1.18716923129795	-0.045367072659354	52.1630766204428	39.847506791105	0.183743400823932	1.30333042598777	-0.373964322297138	1577.09532055969
1.38230152927625	1.15130631891693	1.19483582969251	1.03760341446411	1.18080496657582	-0.315118201706607	-0.183436482208854	-0.0732431789725295	-0.0759557532782105	-0.197270889959794	60.0414982222523	1.25201668410126	-0.256584967293696	41.5024877322574	63.7491318361777	0.155700374049184	1.37224093522224	-0.551847096355646	1578.46753108704
1.33771925507097	1.16847507793946	1.23767139716583	1.13555156470193	1.18449622636138	-0.268253080577018	-0.192889496438989	-0.0973292908375136	-0.159034283937937	-0.184827101294547	57.4553008962841	1.12520090289495	-0.0824558990015561	56.8616969122307	38.1958673751675	0.180845779480789	1.21178253809063	0.127245249303381	1576.08905606196
1.35342677184365	1.07091255697092	1.17636838982717	1.07890029919923	1.16761851843017	-0.297241957905348	-0.12840279544424	-0.0584422708452098	-0.122217810469308	-0.191968438701012	61.6532402918265	1.22158375893002	-0.111961059209871	59.3376868726334	58.2573185907492	0.157076664994822	1.29406628628874	0.116172555228883	1572.99071453958
1.3557472187256	1.17826904454185	1.25132682179392	1.08642785736466	1.17813949529449	-0.307417932175488	-0.200093731684605	-0.102039513758348	-0.11788259301016	-0.196619332650006	58.0741948376578	1.2061804549106	-0.260964289136524	45.9588164676596	51.1045952954582	0.178764023998208	1.30248000658934	-0.500779067381931	1579.91335935077
1.40047457469756	1.17762707445685	1.32269148958203	1.06771125857248	1.21292157679629	-0.32363159477167	-0.191218251187311	-0.1404435328768	-0.0975171990865269	-0.224750917356498	56.2718609633683	1.20420381746995	-0.23604628524244	47.5704433038145	47.1286694633499	0.184829276664798	1.32487498914502	-0.143302298500098	1578.01656090872
1.35688968478918	1.18944831873034	1.31546489947733	0.997128847920329	1.1726731200713	-0.303288759452049	-0.20311099350178	-0.136522760992422	-0.039529628869778	-0.189916583473048	61.4804584566994	1.08003271139332	-0.0379513083489858	42.9279859665468	57.930659408935	0.182068477185821	1.18366037898478	0.299116556397307	1571.56314102036
1.42300172550844	1.13197789519034	1.2296888994967	1.19050684744494	1.186981223753	-0.35323531011592	-0.171096647442295	-0.0905545625364264	-0.217540512916194	-0.20961161323916	58.3606571208476	1.06003198791461	-0.191919146118168	49.703113850314	48.352032419162	0.178459295026177	1.17461411094558	-0.248192165665779	1573.58731246999
1.39946721833901	1.17778743658967	1.20942266429282	1.04425484008173	1.18200085027639	-0.3487174907199	-0.200302906741987	-0.0727443926832171	-0.0848687494787907	-0.193583355826675	59.5104670633601	1.32572784259718	-0.227619112119204	49.0036460717261	59.2090178702252	0.15973941599681	1.40130915658508	-0.292151145243001	1578.221636973
1.36410232008877	1.15136973400929	1.27948938354506	1.112932016503	1.18936038091369	-0.289989037804165	-0.174534130626318	-0.132614106371351	-0.165568922313312	-0.20436995667251	57.6261565193396	1.0956927990841	-0.1432490770814	44.5313754704284	45.1474709226876	0.179474190618019	1.21387960867402	0.0706565950079297	1576.72740907192
1.39819555392304	1.1302517844901	1.2048248133666	1.04924673638337	1.17194889834172	-0.324335995082501	-0.164654706200887	-0.0924478307445076	-0.110357443561134	-0.182796811695934	59.8538789489363	1.33103739285201	-0.221033281944302	55.671159288403	58.3140035119829	0.154993484253993	1.40897780757566	-0.192833119917482	1576.27013991923
1.36765589914668	1.18288471280379	1.26609688542737	1.11005616391381	1.1962823710219	-0.328815961655506	-0.19335816660425	-0.0964707913002996	-0.120956477004068	-0.212698469757339	55.5921066105935	1.1259349089998	-0.194687301407521	45.3428161489732	47.1088716403308	0.181274486541095	1.24321024082282	-0.267384467199306	1573.20453719906
1.37619553093875	1.21082519374472	1.1932545450745	1.03150380719571	1.16706935807796	-0.295850577507063	-0.209517797680195	-0.0869071662597598	-0.0998433219104238	-0.18906742996732	58.973782754188	1.27046992134989	-0.179993744392154	60.991129826832	61.135766119506	0.158489602415633	1.3387455068157	-0.120910680667628	1573.43854901834
1.36627468372064	1.17794655906203	1.24286334559903	1.05603297433732	1.21080896305329	-0.297795427676063	-0.191189184410493	-0.113035281589531	-0.102737248701093	-0.221119915808205	60.9795700579466	1.16467340539271	-0.0783966342731616	56.4173403679927	48.6255933273852	0.189214799077162	1.27328477430098	-0.0228471633420225	1577.87935254611
1.35468729076244	1.19544461706343	1.23277785893767	0.994946326834119	1.21449888663618	-0.290112794358998	-0.192352190714279	-0.0897979444084931	-0.0427769432641966	-0.228490027546751	59.2734865974575	1.08175561632639	-0.17044490626872	50.8314407220351	54.0698624264124	0.164585768322291	1.17304248425314	-0.200550853959531	1577.61308334168
1.38886449757413	1.14256461199297	1.26215878285565	1.18318099102225	1.14810057259686	-0.328364406423238	-0.172086546198294	-0.116162851147119	-0.197294639421773	-0.1580588415047	58.0975211443945	1.17415764242899	-0.201133540814979	39.7659081196653	46.2362041267568	0.17580708811526	1.30678141504507	-0.0447981481453056	1577.79822721078
1.31412834362113	1.13908056750653	1.23150482398589	1.03024708598626	1.18786552727761	-0.242560828757879	-0.171768851378959	-0.103397978669905	-0.0730158741866913	-0.197663240551598	58.7223067905249	1.21438026900794	-0.1658244124592	66.5554820437741	58.1073545399832	0.153218553199336	1.31281255915522	-0.188320313401791	1578.12280554898
1.34201403389376	1.14993988350123	1.24252655442269	1.03512422072509	1.17274463073634	-0.272403403938067	-0.162701035318581	-0.0939525681935931	-0.0882906338797247	-0.188983626095665	57.393496277097	1.23689991306101	-0.203889471509475	63.9353919624981	53.2254798449457	0.150507808663265	1.30760316158628	-0.347707505772375	1578.6981139781
1.35997022402072	1.24468687399596	1.26020190085031	1.13072184414827	1.2248367963949	-0.30414607168634	-0.240122756609183	-0.122390106184701	-0.153146658398284	-0.245589117902697	59.6310335865683	1.20201742422278	-0.241754561178188	41.9730988093237	46.551608016871	0.176964632881109	1.30519831980065	-0.282598063424563	1573.31937789114
1.39854320656101	1.07235694831933	1.21949573506518	1.03420332467708	1.13450340192378	-0.327769150974813	-0.144433387713371	-0.104507291350139	-0.0740446309704291	-0.142680656229705	59.6054551647383	1.09717536736697	-0.207960641306173	48.023735820803	57.8148014573533	0.185572889865892	1.18598464361734	-0.14826519034074	1573.3424082854
1.3479103414906	1.18855583990652	1.20958228363317	1.12293535264188	1.19726062967993	-0.284101214978206	-0.203331233545595	-0.0938751378317	-0.153745893268289	-0.2072043650091	57.7349117002571	1.28066351011984	-0.119914517716088	53.6770905828583	43.420727610155	0.150695954143551	1.36986710104771	-0.0938459280055419	1578.60199756334
