"mitochan"	"lwrNorm"	"medNorm"	"uprNorm"
-1.90327037354145	-3.57385150457262	-2.47799959318476	-1.39884925720673
-1.8966507915407	-3.56592312057359	-2.46847430654392	-1.43006766869876
-1.89003120953995	-3.56938098611229	-2.46629238633326	-1.37309360255975
-1.88341162753921	-3.57216519614007	-2.44778223177624	-1.39670032174278
-1.87679204553846	-3.55773314000436	-2.44640792659135	-1.39512222588028
-1.87017246353771	-3.51873879040349	-2.44820161155189	-1.36809673481038
-1.86355288153697	-3.50778636142444	-2.44010193226598	-1.38977404208463
-1.85693329953622	-3.5243757376072	-2.41926045674454	-1.36875561406092
-1.85031371753547	-3.51470759681582	-2.41266955106994	-1.36420089838976
-1.84369413553472	-3.48800089369027	-2.40905535906211	-1.35602342638196
-1.83707455353398	-3.45313265703966	-2.40209376801534	-1.34285963541558
-1.83045497153323	-3.4639502836444	-2.39094171885267	-1.32520209138723
-1.82383538953248	-3.44846823343934	-2.39303597300149	-1.34811752973695
-1.81721580753174	-3.44215186996976	-2.37851447252045	-1.33590345849405
-1.81059622553099	-3.42945587746801	-2.37311997086974	-1.34568617494807
-1.80397664353024	-3.41423725851076	-2.34323137688533	-1.32598332901929
-1.7973570615295	-3.42068245945071	-2.3524586010175	-1.30187656298861
-1.79073747952875	-3.40267737184016	-2.33147535309257	-1.32433678199601
-1.784117897528	-3.39234310034018	-2.3288821680698	-1.29075797109158
-1.77749831552725	-3.39059704227776	-2.33234119703774	-1.29953857083513
-1.77087873352651	-3.35519238174227	-2.32222567427317	-1.31432363814755
-1.76425915152576	-3.34906896217904	-2.30920144778224	-1.32008238564457
-1.75763956952501	-3.34591315438554	-2.29404122423645	-1.29085937591833
-1.75101998752427	-3.33464738782788	-2.28847327877998	-1.27113644016464
-1.74440040552352	-3.30853998963842	-2.27283967416174	-1.26324011491922
-1.73778082352277	-3.30695766051579	-2.2735294040695	-1.26411601462546
-1.73116124152202	-3.3143821909317	-2.27693382506577	-1.25903103994556
-1.72454165952128	-3.2785048761755	-2.2567714084328	-1.24080286240261
-1.71792207752053	-3.30165368072885	-2.23869859905873	-1.21128273204826
-1.71130249551978	-3.22813903450188	-2.22787766550901	-1.23992725971653
-1.70468291351904	-3.25003481872876	-2.2202472142621	-1.24994408838737
-1.69806333151829	-3.22431165614648	-2.21576603520372	-1.23017625230216
-1.69144374951754	-3.23453019260558	-2.1927513391391	-1.20915947476989
-1.68482416751679	-3.20548661011074	-2.200272899722	-1.19844232978219
-1.67820458551605	-3.20781433204665	-2.19703099130181	-1.20735454569165
-1.6715850035153	-3.18777069465905	-2.16930784643075	-1.23647795595091
-1.66496542151455	-3.19843978055189	-2.16562230041116	-1.21350413775798
-1.65834583951381	-3.17908924902504	-2.16286831091737	-1.1903853854845
-1.65172625751306	-3.16094964482496	-2.1608587495907	-1.16214183846928
-1.64510667551231	-3.15241854584332	-2.15140710877609	-1.15734500733859
-1.63848709351156	-3.14510580704154	-2.13205841868825	-1.1722522030298
-1.63186751151082	-3.11505315415104	-2.1300883655325	-1.17675131891181
